Year, Month, Day, Hour, Minute, Second, Themistor, Temperature Probe, Platinum Rtd
2014, 10, 1, 1, 13, 39, 19.74, 20.67, 18.30
2014, 10, 1, 1, 13, 40, 19.74, 21.08, 18.33
2014, 10, 1, 1, 13, 41, 19.80, 19.47, 18.33
2014, 10, 1, 1, 13, 42, 19.78, 20.75, 18.37
2014, 10, 1, 1, 13, 43, 19.80, 19.71, 18.40
2014, 10, 1, 1, 13, 44, 19.78, 19.87, 18.43
2014, 10, 1, 1, 13, 45, 19.35, 20.67, 18.43
2014, 10, 1, 1, 13, 46, 19.80, 20.92, 18.50
2014, 10, 1, 1, 13, 47, 19.80, 19.55, 18.50
2014, 10, 1, 1, 13, 48, 19.87, 21.40, 18.50
2014, 10, 1, 1, 13, 50, 19.80, 22.04, 18.57
2014, 10, 1, 1, 13, 51, 19.87, 20.51, 18.57
2014, 10, 1, 1, 13, 52, 19.91, 21.00, 18.60
2014, 10, 1, 1, 13, 53, 19.93, 21.24, 18.64
2014, 10, 1, 1, 13, 54, 19.91, 21.48, 18.67
2014, 10, 1, 1, 13, 55, 19.89, 19.71, 18.67
2014, 10, 1, 1, 13, 56, 20.08, 21.56, 18.67
2014, 10, 1, 1, 13, 57, 20.41, 21.48, 18.74
2014, 10, 1, 1, 13, 58, 19.98, 20.84, 18.77
2014, 10, 1, 1, 13, 59, 20.00, 20.75, 18.77
2014, 10, 1, 1, 14, 1, 20.00, 21.16, 18.81
2014, 10, 1, 1, 14, 2, 19.82, 20.43, 18.81
2014, 10, 1, 1, 14, 3, 20.06, 22.12, 18.84
2014, 10, 1, 1, 14, 4, 20.06, 19.38, 18.84
2014, 10, 1, 1, 14, 5, 20.13, 20.59, 18.87
2014, 10, 1, 1, 14, 6, 20.00, 21.56, 18.87
2014, 10, 1, 1, 14, 7, 20.08, 20.75, 18.91
2014, 10, 1, 1, 14, 8, 20.02, 21.32, 18.91
2014, 10, 1, 1, 14, 9, 20.06, 19.47, 18.94
2014, 10, 1, 1, 14, 10, 20.06, 20.51, 18.97
2014, 10, 1, 1, 14, 11, 20.06, 19.79, 18.97
2014, 10, 1, 1, 14, 13, 20.15, 21.72, 18.97
2014, 10, 1, 1, 14, 14, 20.13, 21.72, 19.01
2014, 10, 1, 1, 14, 15, 20.10, 20.19, 19.04
2014, 10, 1, 1, 14, 16, 20.13, 21.80, 19.04
2014, 10, 1, 1, 14, 17, 20.13, 20.11, 19.08
2014, 10, 1, 1, 14, 18, 20.13, 19.79, 19.11
2014, 10, 1, 1, 14, 20, 20.13, 21.56, 19.14
2014, 10, 1, 1, 14, 21, 20.17, 21.16, 19.14
2014, 10, 1, 1, 14, 22, 20.15, 19.63, 19.18
2014, 10, 1, 1, 14, 23, 20.17, 21.08, 19.18
2014, 10, 1, 1, 14, 24, 20.21, 21.40, 19.18
2014, 10, 1, 1, 14, 25, 20.19, 20.75, 19.21
2014, 10, 1, 1, 14, 26, 20.21, 21.48, 19.24
2014, 10, 1, 1, 14, 27, 20.19, 20.19, 19.28
2014, 10, 1, 1, 14, 28, 20.19, 19.87, 19.31
2014, 10, 1, 1, 14, 29, 20.19, 21.00, 19.31
2014, 10, 1, 1, 14, 30, 20.23, 21.56, 19.35
2014, 10, 1, 1, 14, 32, 20.21, 21.32, 19.35
2014, 10, 1, 1, 14, 33, 20.23, 21.16, 19.41
2014, 10, 1, 1, 14, 34, 20.26, 21.16, 19.41
2014, 10, 1, 1, 14, 35, 20.26, 21.08, 19.41
2014, 10, 1, 1, 14, 36, 20.23, 19.47, 19.45
2014, 10, 1, 1, 14, 37, 20.23, 20.11, 19.48
2014, 10, 1, 1, 14, 38, 20.36, 21.00, 19.48
2014, 10, 1, 1, 14, 39, 20.26, 20.75, 19.55
2014, 10, 1, 1, 14, 40, 20.28, 20.43, 19.58
2014, 10, 1, 1, 14, 41, 20.30, 21.32, 19.58
2014, 10, 1, 1, 14, 43, 20.21, 22.37, 19.62
2014, 10, 1, 1, 14, 44, 20.30, 20.03, 19.65
2014, 10, 1, 1, 14, 45, 20.28, 20.59, 19.65
2014, 10, 1, 1, 14, 46, 20.32, 21.72, 19.65
2014, 10, 1, 1, 14, 47, 20.32, 20.43, 19.68
2014, 10, 1, 1, 14, 48, 20.30, 20.67, 19.72
2014, 10, 1, 1, 14, 49, 20.32, 20.43, 19.75
2014, 10, 1, 1, 14, 50, 20.30, 19.79, 19.78
2014, 10, 1, 1, 14, 51, 20.32, 19.79, 19.78
2014, 10, 1, 1, 14, 52, 20.34, 19.63, 19.82
2014, 10, 1, 1, 14, 53, 20.34, 21.00, 19.85
2014, 10, 1, 1, 14, 55, 20.41, 21.32, 19.85
2014, 10, 1, 1, 14, 56, 20.30, 19.71, 19.89
2014, 10, 1, 1, 14, 57, 20.38, 20.03, 19.89
2014, 10, 1, 1, 14, 58, 20.13, 21.40, 19.95
2014, 10, 1, 1, 14, 59, 20.38, 19.95, 19.95
2014, 10, 1, 1, 15, 0, 20.41, 19.71, 19.99
2014, 10, 1, 1, 15, 1, 20.41, 21.00, 20.02
2014, 10, 1, 1, 15, 2, 20.41, 21.24, 20.02
2014, 10, 1, 1, 15, 3, 20.41, 21.48, 20.05
2014, 10, 1, 1, 15, 4, 20.43, 20.67, 20.05
2014, 10, 1, 1, 15, 5, 20.38, 21.32, 20.09
2014, 10, 1, 1, 15, 7, 20.30, 20.84, 20.09
2014, 10, 1, 1, 15, 8, 20.43, 21.16, 20.16
2014, 10, 1, 1, 15, 9, 20.38, 20.03, 20.12
2014, 10, 1, 1, 15, 10, 20.38, 20.92, 20.19
2014, 10, 1, 1, 15, 11, 20.41, 18.90, 20.19
2014, 10, 1, 1, 15, 12, 20.38, 20.43, 20.22
2014, 10, 1, 1, 15, 13, 20.51, 20.92, 20.22
2014, 10, 1, 1, 15, 14, 20.41, 19.87, 20.22
2014, 10, 1, 1, 15, 15, 20.45, 21.48, 20.26
2014, 10, 1, 1, 15, 16, 20.56, 19.71, 20.26
2014, 10, 1, 1, 15, 18, 20.45, 21.08, 20.33
2014, 10, 1, 1, 15, 19, 20.54, 21.40, 20.33
2014, 10, 1, 1, 15, 20, 20.47, 20.03, 20.33
2014, 10, 1, 1, 15, 21, 20.45, 20.03, 20.36
2014, 10, 1, 1, 15, 22, 20.45, 19.47, 20.43
2014, 10, 1, 1, 15, 23, 20.47, 19.87, 20.43
2014, 10, 1, 1, 15, 24, 20.45, 18.90, 20.46
2014, 10, 1, 1, 15, 26, 20.45, 21.24, 20.46
2014, 10, 1, 1, 15, 27, 20.47, 20.92, 20.43
2014, 10, 1, 1, 15, 28, 20.45, 21.32, 20.49
2014, 10, 1, 1, 15, 29, 20.49, 21.40, 20.49
2014, 10, 1, 1, 15, 30, 20.47, 21.32, 20.53
2014, 10, 1, 1, 15, 31, 20.49, 20.67, 20.53
2014, 10, 1, 1, 15, 32, 20.38, 20.75, 20.53
2014, 10, 1, 1, 15, 33, 20.49, 19.14, 20.56
2014, 10, 1, 1, 15, 34, 20.49, 21.16, 20.60
2014, 10, 1, 1, 15, 35, 20.51, 21.40, 20.60
2014, 10, 1, 1, 15, 37, 20.49, 21.48, 20.63
2014, 10, 1, 1, 15, 38, 20.54, 21.32, 20.63
2014, 10, 1, 1, 15, 39, 20.49, 20.11, 20.66
2014, 10, 1, 1, 15, 40, 20.45, 20.84, 20.66
2014, 10, 1, 1, 15, 41, 20.38, 21.24, 20.66
2014, 10, 1, 1, 15, 42, 20.54, 21.00, 20.73
2014, 10, 1, 1, 15, 43, 20.51, 21.24, 20.70
2014, 10, 1, 1, 15, 44, 20.47, 19.71, 20.70
2014, 10, 1, 1, 15, 45, 20.49, 21.48, 20.73
2014, 10, 1, 1, 15, 46, 20.54, 20.35, 20.76
2014, 10, 1, 1, 15, 47, 20.51, 21.08, 20.76
2014, 10, 1, 1, 15, 49, 20.51, 20.19, 20.76
2014, 10, 1, 1, 15, 50, 20.51, 21.08, 20.80
2014, 10, 1, 1, 15, 51, 20.49, 21.32, 20.80
2014, 10, 1, 1, 15, 52, 20.58, 20.27, 20.80
2014, 10, 1, 1, 15, 53, 20.56, 22.12, 20.83
2014, 10, 1, 1, 15, 54, 20.49, 20.19, 20.87
2014, 10, 1, 1, 15, 55, 20.56, 21.96, 20.83
2014, 10, 1, 1, 15, 56, 20.56, 20.11, 20.87
2014, 10, 1, 1, 15, 57, 20.56, 21.80, 20.87
2014, 10, 1, 1, 15, 58, 20.56, 21.32, 20.90
2014, 10, 1, 1, 15, 59, 20.51, 21.88, 20.93
2014, 10, 1, 1, 16, 1, 20.58, 20.27, 20.93
2014, 10, 1, 1, 16, 2, 20.54, 18.66, 20.93
2014, 10, 1, 1, 16, 3, 20.54, 20.92, 20.97
2014, 10, 1, 1, 16, 4, 20.51, 21.16, 20.97
2014, 10, 1, 1, 16, 5, 20.60, 21.08, 21.00
2014, 10, 1, 1, 16, 6, 20.56, 21.16, 21.00
2014, 10, 1, 1, 16, 7, 20.56, 21.24, 21.00
2014, 10, 1, 1, 16, 8, 20.54, 20.51, 21.00
2014, 10, 1, 1, 16, 9, 20.56, 21.40, 21.03
2014, 10, 1, 1, 16, 10, 20.58, 19.47, 21.03
2014, 10, 1, 1, 16, 12, 20.54, 20.67, 21.03
2014, 10, 1, 1, 16, 13, 20.56, 20.75, 21.07
2014, 10, 1, 1, 16, 14, 20.54, 18.90, 21.07
2014, 10, 1, 1, 16, 15, 20.56, 21.00, 21.10
2014, 10, 1, 1, 16, 16, 20.73, 20.11, 21.10
2014, 10, 1, 1, 16, 17, 20.58, 21.40, 21.10
2014, 10, 1, 1, 16, 18, 20.56, 21.24, 21.10
2014, 10, 1, 1, 16, 19, 20.66, 19.95, 21.14
2014, 10, 1, 1, 16, 20, 20.36, 20.19, 21.10
2014, 10, 1, 1, 16, 21, 20.71, 21.24, 21.14
2014, 10, 1, 1, 16, 23, 20.58, 21.56, 21.17
2014, 10, 1, 1, 16, 24, 20.56, 19.79, 21.17
2014, 10, 1, 1, 16, 25, 20.56, 21.32, 21.17
2014, 10, 1, 1, 16, 26, 20.60, 21.08, 21.20
2014, 10, 1, 1, 16, 27, 20.51, 19.79, 21.20
2014, 10, 1, 1, 16, 28, 20.60, 20.92, 21.20
2014, 10, 1, 1, 16, 30, 20.62, 21.32, 21.20
2014, 10, 1, 1, 16, 31, 20.60, 21.40, 21.24
2014, 10, 1, 1, 16, 32, 20.60, 21.24, 21.24
2014, 10, 1, 1, 16, 33, 20.60, 19.79, 21.27
2014, 10, 1, 1, 16, 34, 20.62, 21.32, 21.27
2014, 10, 1, 1, 16, 35, 20.60, 19.71, 21.24
2014, 10, 1, 1, 16, 36, 20.62, 20.51, 21.30
2014, 10, 1, 1, 16, 37, 20.60, 20.51, 21.27
2014, 10, 1, 1, 16, 38, 20.64, 20.67, 21.27
2014, 10, 1, 1, 16, 39, 20.62, 19.79, 21.30
2014, 10, 1, 1, 16, 41, 20.66, 21.24, 21.27
2014, 10, 1, 1, 16, 42, 20.64, 21.32, 21.30
2014, 10, 1, 1, 16, 43, 20.64, 19.71, 21.34
2014, 10, 1, 1, 16, 44, 20.62, 21.32, 21.34
2014, 10, 1, 1, 16, 45, 20.64, 21.08, 21.34
2014, 10, 1, 1, 16, 46, 20.64, 21.80, 21.37
2014, 10, 1, 1, 16, 47, 20.64, 21.48, 21.37
2014, 10, 1, 1, 16, 48, 20.66, 21.08, 21.37
2014, 10, 1, 1, 16, 49, 20.66, 21.56, 21.37
2014, 10, 1, 1, 16, 50, 20.66, 21.48, 21.37
2014, 10, 1, 1, 16, 51, 20.58, 21.48, 21.41
2014, 10, 1, 1, 16, 53, 20.66, 21.08, 21.41
2014, 10, 1, 1, 16, 54, 20.62, 20.92, 21.37
2014, 10, 1, 1, 16, 55, 20.69, 21.00, 21.41
2014, 10, 1, 1, 16, 56, 20.64, 21.40, 21.44
2014, 10, 1, 1, 16, 57, 20.66, 20.84, 21.44
2014, 10, 1, 1, 16, 58, 20.64, 21.00, 21.44
2014, 10, 1, 1, 16, 59, 20.66, 21.48, 21.44
2014, 10, 1, 1, 17, 0, 20.64, 21.72, 21.47
2014, 10, 1, 1, 17, 1, 20.62, 19.95, 21.44
2014, 10, 1, 1, 17, 2, 20.69, 21.00, 21.47
2014, 10, 1, 1, 17, 3, 20.64, 19.87, 21.47
2014, 10, 1, 1, 17, 5, 20.64, 21.64, 21.51
2014, 10, 1, 1, 17, 6, 20.66, 21.40, 21.44
2014, 10, 1, 1, 17, 7, 20.66, 21.16, 21.51
2014, 10, 1, 1, 17, 8, 20.66, 21.16, 21.51
2014, 10, 1, 1, 17, 9, 20.66, 21.80, 21.51
2014, 10, 1, 1, 17, 10, 20.66, 21.56, 21.51
2014, 10, 1, 1, 17, 11, 20.66, 21.56, 21.51
2014, 10, 1, 1, 17, 12, 20.71, 21.40, 21.54
2014, 10, 1, 1, 17, 13, 20.62, 21.72, 21.54
2014, 10, 1, 1, 17, 14, 20.60, 21.16, 21.54
2014, 10, 1, 1, 17, 16, 20.71, 21.32, 21.58
2014, 10, 1, 1, 17, 17, 20.82, 21.64, 21.54
2014, 10, 1, 1, 17, 18, 20.71, 21.64, 21.58
2014, 10, 1, 1, 17, 19, 20.69, 21.00, 21.58
2014, 10, 1, 1, 17, 20, 20.66, 20.92, 21.58
2014, 10, 1, 1, 17, 21, 20.51, 19.55, 21.58
2014, 10, 1, 1, 17, 22, 20.66, 19.79, 21.58
2014, 10, 1, 1, 17, 23, 20.38, 21.32, 21.58
2014, 10, 1, 1, 17, 24, 20.54, 19.87, 21.58
2014, 10, 1, 1, 17, 25, 20.64, 20.03, 21.64
2014, 10, 1, 1, 17, 27, 20.66, 20.03, 21.61
2014, 10, 1, 1, 17, 28, 20.71, 20.92, 21.64
2014, 10, 1, 1, 17, 29, 20.69, 20.92, 21.61
2014, 10, 1, 1, 17, 30, 20.69, 20.84, 21.64
2014, 10, 1, 1, 17, 31, 20.66, 20.03, 21.64
2014, 10, 1, 1, 17, 32, 20.69, 21.48, 21.68
2014, 10, 1, 1, 17, 33, 20.66, 20.11, 21.64
2014, 10, 1, 1, 17, 35, 20.69, 21.64, 21.64
2014, 10, 1, 1, 17, 36, 20.69, 19.95, 21.68
2014, 10, 1, 1, 17, 37, 20.69, 21.56, 21.68
2014, 10, 1, 1, 17, 38, 20.69, 21.64, 21.68
2014, 10, 1, 1, 17, 39, 20.69, 21.08, 21.71
2014, 10, 1, 1, 17, 40, 20.71, 20.67, 21.71
2014, 10, 1, 1, 17, 41, 20.71, 21.80, 21.68
2014, 10, 1, 1, 17, 42, 20.71, 20.27, 21.71
2014, 10, 1, 1, 17, 43, 20.90, 21.80, 21.74
2014, 10, 1, 1, 17, 44, 20.75, 19.95, 21.74
2014, 10, 1, 1, 17, 45, 20.71, 21.72, 21.68
